text,source,expertise
,de_v2,kaufmännische Geschäftsführung
,de_v3,Kaufmännische Beratung
,de_v3,KAS
,de_v3,Kartell
,de_v3,Karriereplanung
,de_v3,Karosseriebau
Zusatzqualifikationen Interventionelle Kardiologie und spezielle Rhythmologie,new_data_set,Kardiologie
Weiterbildung zum Facharzt für Innere Medizin und Kardiologie ,new_data_set,Kardiologie
Darüber besteht eine Ambulante Ermächtigung für fachärztlich kardiologisch-angiologische Leistungen und eine kardiologische Vertretung im eigenen MVZ.,new_data_set,Kardiologie
Berufserfahrung im Bereich interventionelle Kardiologie,new_data_set,Kardiologie
Selbstständige Durchführung bzw. Erlernen von intracerebralen Thrombektomien im Rahmen der überregionalen Stroke Unit,new_data_set,Kardiologie
Die Weiterbildungsbefugnis für Kardiologie und Angiologie sowie für die DGK Zusatzqualifikationen Interventionelle Kardiologie und spezielle Rhythmologie,new_data_set,Kardiologie
Weiterbildung interventionelle Kardiologie,new_data_set,Kardiologie
Der Tätigkeitsbereich umfasst das nichtinvasive Spektrum der Kardiologie mit allen gängigen Untersuchungsmethoden wie,new_data_set,Kardiologie
,de_v3,Kapazitäts- und Terminplanung
,de_v3,Kanten
agilen Methoden wie Kanban oder Scrum.,de_v3,Kanban
,de_v3,Kältetechnik
,de_v2,Kälte- und Klimatechnik
,de_v3,Kalkulation der Bauprojekte im Tief- und Rohrleitungsbau
,de_v2,JSON
Kenntnisse im agilen Projektmanagement und im Umgang mit Jira,new_data_set,Jira
im besonderen SAP ABAP / ABAP Objects und UI5 mit Javascript,new_data_set,Javascript
Programme und Reports auf Basis von ABAP / ABAP-Objects Struktur entwickeln.,new_data_set,Javascript
Cloud-nativen Projekte sind (sehr) gute Java-Kenntnisse erforderlich.,de_v3,Java
,de_v3,Jahresabschlussprüfung
,new_data_set,Jahresabschlüsse
,de_v3,Jahresabschlussarbeiten HGB und IFRS
,de_v3,Jahresabschluss nach HGB
"Erstellung von Jahresabschlüssen, Gewinnermittlungen und Steuererklärungen für Unternehmen verschiedener Rechtsformen",new_data_set,Jahresabschluss
Erstellung von Jahresabschlüssen und Steuererklärungen,new_data_set,Jahresabschluss
Erstellung von Jahresabschlüssen und Steuererklärungen sowie die Ausarbeitung steuerlicher Gestaltungsmöglichkeiten und Bearbeitung komplexer steuerlicher Sonderfragen,new_data_set,Jahresabschluss
,new_data_set,Jahresabschluss
,de_v3,Jahres- und Konzernabschlüssen
AVA-Softwarelösungen (idealerweise iTWO oder ARRIBA),new_data_set,iTWO
,de_v3,IT-Transformation
,de_v3,IT-Systemhaus
,new_data_set,IT-Systeme
Erfahrung in der Arbeit mit ITSM-Prozessen und Rollen,new_data_set,ITSM
Du hast Erfahrung in der Konzeption und Umsetzung von IT Service Management Prozessen.,new_data_set,ITSM
,new_data_set,IT-Sicherheit Software
,de_v2,IT-Sicherheit
"Du bringst Erfahrung in IT- Securityprozessen (z.B. Web Application Firewalls, Cloud Security, und Business Continuity Management) mit.",new_data_set,IT-Securityprozesse
"Sie besitzen eine mehrjährige, fundierte Berufs- und Führungserfahrung dem Bereich Sales und Business Development aus dem Branchen IT-Security, IT-Beratung und Managed Security Services (MSS).",new_data_set,IT-Securityprozesse
,de_v3,IT-Security
,de_v3,IT-Projektmanagement
,de_v3,IT-Projektleitung
,de_v3,IT-Netzwerktechnik
,de_v3,IT-Management
,de_v2,IT-Kontrollen
,new_data_set,IT-Infrastruktur
,de_v3,IT-Dienstleistungen
,new_data_set,IT-Beratung
,de_v3,IT-Architektur
,de_v3,Italienisch
,new_data_set,IT-Affinität
,de_v2,IT Systemarchitektur
,de_v2,IT Sicherheit
,de_v3,IT Services
,de_v3,IT Security
,de_v3,IT Netzwerke
,de_v3,IT Managed Service
,de_v3,IT Innovation
,new_data_set,IT Einkauf
,new_data_set,IT Data Management
,de_v2,IT Controlling
,de_v3,IT Change Management
,de_v3,IT Business Analyst
,de_v2,IT Archtektur
,de_v3,IT Applikationsmanagement
,de_v3,ISTQB
,de_v3,ISO13485
,de_v3,ISO Zertifizierung
,de_v2,ISO TR 24971
ISO 9001,new_data_set,ISO 9001
,de_v3,ISO 27000
,de_v3,ISO 26262
,de_v2,ISO 14001
,de_v3,ISMS
,de_v3,ISIS
,de_v3,IRFS
,de_v3,IPS
,de_v3,IPMA-Zertifizierung
,de_v3,IP-Litigation
"Kenntnisse im Bereich der E/E-Vernetzung, Hard- und Softwarearchitektur",de_v3,IoT
"Sensoren/Geräte, Konnektivität, Datenverarbeitung und Benutzeroberfläche",new_data_set,IoT
"Bahnspezifische (OT)-Systeme, Industrieanlagen (SPS, Leitsysteme) und IT-Systeme kombinieren",new_data_set,IoT
"Kenntnisse im Bereich der E/E-Vernetzung, Hard- und Softwarearchitektur",new_data_set,IoT
"Erfahrung in Datenbanken, Big Data und IOT",new_data_set,IoT
"Tiefes Fachwissen in Datenbanken, Big Data und IOT",new_data_set,IoT
Erfahrungen im Investmentbanking oder im Asset Management,de_v3,Investmentbanking
,de_v3,Investitionsprojekte
,de_v3,Investitionsplanung
die Erstellung der Monats- und Jahresabschlüsse sowie Optimierung von Kostenstrukturen und Geschäftsprozessen,new_data_set,Investitionsplanung
,de_v3,Investitionskostenberechnung
,de_v2,Investitionskonzepte
,de_v3,Investitionscontrolling
,de_v3,Investitionscontolling
,de_v3,Inventurverantwortung
,new_data_set,invasive Kardiologie
,de_v3,intraoperatives elektrophysiologisches Monitoring
,de_v2,Intranet
,de_v3,Intralogistik/Fördertechnik
,de_v3,Interventionelle Radiologie
,new_data_set,interventionelle Radiologie
,de_v3,interventionelle Pneumologie
,new_data_set,interventionelle Neuroradiologie
,new_data_set,interventionelle Kardiologie
,de_v3,Interventionelle Erfahrung
"das Beherrschen der allgemeininternistischen Standarddiagnostik (Ultraschall, Echokardiographie, Funktionsdiagnostik etc.) wird vorausgesetzt",new_data_set,internistische Diagnostik
,de_v3,Internistik
,de_v3,Internen Revision
,de_v3,Interne Prozessoptimierung
internationalen Projektgeschäft,new_data_set,internationales Projektgeschäft
Die internationale Ausrichtung in einem global agierenden Unternehmen,new_data_set,internationales Projektgeschäft
Bereichsleitung internationale Expansion,new_data_set,internationales Projektgeschäft
Durchführung und Steuerung von nationalen und internationalen Projekten,new_data_set,internationales Projektgeschäft
"Spannende, weltweite Projekte und internationale Kunden",new_data_set,internationales Projektgeschäft
Internationales Foodunternehmen mit mehreren Produktionsstandorten,new_data_set,internationales Projektgeschäft
Idealerweise haben Sie bereits internationale Kunden betreut,new_data_set,internationales Management
Erfahrung in der Markteinführung von Produkten auf internationaler Ebene,new_data_set,internationales Management
"Erfahrung im Aufbau von Auslandsniederlassung (Anwälte, Handelskammern, länderspezifische Vorgaben, usw.)",new_data_set,internationales Management
erste Erfahrung in der Markteinführung von Produkten auf internationaler oder nationaler Ebene ist ein Pluspunkt,new_data_set,internationales Management
Internationalisierung des Geschäfts,new_data_set,internationales Management
Eigenverantwortliche Analyse des nationalen und internationalen Beschaffungsmarktes,new_data_set,internationales Management
Internationale Managementerfahrung und Marktkenntnisse,new_data_set,internationales Management
,new_data_set,internationaler Vertrieb
,de_v3,Internationale Vertragsverhandlungen
,de_v2,Internationale Logistik
,de_v2,Internal Logistics und Versand
,de_v3,Intermediate Care
,de_v3,Interior Decoration
,de_v3,Interaktive Datenvisualisierung
,new_data_set,Intensivstation
,new_data_set,Intensivmedizin
,de_v3,Intensiv Pflege
,de_v2,Integration von Unternehmen
,de_v3,"Instrumenten der Marketing Automation (HubSpot, LinkedIn, SAP)"
,de_v3,Instant Payment
,de_v3,Instandhaltungsmanagement
,de_v3,Installationstechnik
,de_v3,Inspektionsmaschine
,de_v3,Inside Sales
,new_data_set,Inprise
"Erschließung neuer Konzepte, Technologien und Anwendungen für die Produkte incl. Weiterentwicklung des Entwicklungsprozesses selbst.",new_data_set,Inovationsorintiertes Arbeiten
Planung und Implementierung neuer Technologien sowie innovativer IT-Lösungen zur Optimierung und Automatisierung,new_data_set,Inovationsorintiertes Arbeiten
,de_v3,Innovationsmanagement Bau
Innovationsmanagement Bau,new_data_set,Innovationsmanagement
,de_v3,Innovations- und Digitalisierungskompetenz
"Leidenschaft für das Thema Bauen, Innovation und Nachhaltigkeit",new_data_set,Innovation
Diskussion von Konzepten für innovative Lösungen,new_data_set,Innovation
Ganzheitliche Aufgabe in innovativem Umfeld,new_data_set,Innovation
Erstellung neuer Konzepte und deren konstruktiver Umsetzung,new_data_set,Innovation
,new_data_set,Innere Medizin
,de_v3,Innendienst
,new_data_set,Innenausbau
Berufserfahrung im Innenausbau,new_data_set,Innenausbau
,new_data_set,Ingenieurwesen
,new_data_set,Ingenieurbau
"Deine mehrjährige Berufserfahrung sowie deine Expertise aber auch Leidenschaft für die Informationssicherheit inkl. vorhandener Standards (z.B. ISO 27001, TISAX, IT- Grundschutz) kannst du bei uns einsetzen und ausleben.",new_data_set,Informationssicherheit
,de_v3,Informations- und Kommunikationssysteme
,de_v3,Information Security Manangement System
,new_data_set,Industrielle Fertigung
,de_v3,Industriekälte
,de_v3,Industrieelektronik
,de_v2,Industriebau
,new_data_set,Industrie 4.0
,de_v3,Industrialisierung neuer Produkte
"Fachliches und methodisches Know-how in den Bereichen Industrial Engineering, Produktionsplanung und -steuerung, Industrialisierung von Produkten/Systemen",new_data_set,Industrialisierung
,de_v3,Industrial law
,de_v3,Industrial Engineering
,de_v3,Incident Management
,de_v2,Inbound-Marketing
,de_v3,Inbetriebnahme Mittelspannungsanlagen
Du begleitest die Projekte bis zur Kundenauslieferung und Inbetriebnahme.,new_data_set,Inbetriebnahme
,de_v2,Importgeschäft
,de_v3,Immobilienprojektentwicklung
Zertifizierung nach DIN EN 17024 als Gutachter (m/w/d) für die Bewertung von Immobilien (z. B. HypZert).,new_data_set,Immobiliengutachten
"Sie sind schwerpunktmäßig für die Bearbeitung von Anträgen zu Immobilienfinanzierungen verantwortlich (Investoren, Projektentwickler und Bauträger)",new_data_set,Immobilienfinanzierungen
"Sie verantworten die Strukturierung von geschlossenen Publikums-AIFs nach dem KAGB, übernehmen das Fonds-/Portfoliomanagement und begleiten das Transaktionsmanagement.",new_data_set,Immobilienfinanzierungen
,de_v3,IMC
,de_v2,IFS
Umsetzungskompetenz hinsichtlich IFRS- Konzernrechnungslegung einer Bank,new_data_set,IFRS
"Die Erstellung von Monats-, Quartals- und Jahresabschlüssen nach HGB und IFRS für alle Konzerngesellschaften",new_data_set,IFRS
Fundierte Kenntnisse in der Buchhaltung und Bilanzierung nach HGB sowie auch IFRS,new_data_set,IFRS
"Erfahrungen in Finanz- und Rechnungswesen, Controlling, HGB und IFRS",new_data_set,IFRS
Sie verfügen über sehr gute Kenntnisse im IFRS und HGB sowie fundierte Kenntnisse des deutschen Steuerrechts und in der Konsolidierung.,new_data_set,IFRS
gute Kenntnisse in der Rechnungslegung nach IFRS sammeln können,new_data_set,IFRS
Erste Erfahrung in der Bilanzierung nach IFRS wünschenswert,new_data_set,IFRS
IFRS-Kenntnisse von Vorteil,new_data_set,IFRS
Mitwirkung bei der Erstellung der Monats- und Jahresabschlüsse nach HGB / IFRS,new_data_set,IFRS
HGB- und IFRS-Kenntnisse erwünscht,new_data_set,IFRS
,new_data_set,IDE
,de_v3,ICT Controlling
,de_v3,ICT
Sie stellen die Einhaltung der relevanten Normen sicher (ICH-GCP) und halten die Firmen-SOPs ein,new_data_set,ICH-GCP
Mehrere Jahre Berufserfahrung im Qualitätsmanagement im Umfeld IATF 16959,new_data_set,IATF 16959
Kenntnisse über die Regelwerke der Automobilzuliefer-industrie,new_data_set,IATF 16949
IATF 16949,new_data_set,IATF 16949
"ausgeprägte Fachkenntnisse in Qualitätsmanagement-Systemen (IATF 16949, ISO 9001)",new_data_set,IATF 16949
,new_data_set,Hydrogeologie
,new_data_set,Hydrochemie
,de_v3,Hydraulische Systeme und Komponenten
,de_v2,Hydraulikpumpe
,new_data_set,Hydraulik
"Sie haben eine ausgewiesene Expertise in der Hybridbildgebung (PET/CT, SPECT/CT) mit entsprechender Fachkunde.",new_data_set,Hybridbildgebung
,new_data_set,Humanmedizin
,de_v3,Hüftgelenksendoprothetik
,de_v3,Hüftarthroskopien
,de_v3,Hüft- und Knie-Endoprothetik
,de_v3,HSE Health Safety Environment
,de_v2,HSE
,de_v3,HR-Monitoring
,new_data_set,HR-Management
,de_v3,HR Strategien
,de_v3,HR SAP Systems
,new_data_set,HR Management
,de_v3,HR Kennzahlen
,de_v3,holztechnik
,new_data_set,Holzbau
"Messgrößen der Hochvolttechnik, allgemeine Messtechnik und Messverfahren bzgl.",new_data_set,Hochvolttechnik
Wichtiger als nüchterne Routine ist uns Ihre Begeisterung für das gesamte Spektrum der Hochfrequenztechnik mit ihren Risiken und Chancen,new_data_set,Hochfrequenztechnik
,de_v2,Hochenergiephysik
,de_v3,Hochbauprojekte
,new_data_set,Hochbau
Gute Kenntnisse im Vergabewesen (VOB und HOAI) sowie Kenntnisse der BOStrab und DIN 1076,new_data_set,HOAI
"Aktuelle Kenntnisse in VgV, VOB, HOAI",new_data_set,HOAI
,new_data_set,HOAI
,de_v3,Hilfsmittelabrechnung
,de_v3,"HiL, SiL"
,de_v3,Highways Engineering
,de_v3,HGB / IFRS
"die taggenaue Planung, Überwachung und Erstellung des Jahres-, Monats- und Quartalsabschlusses nach HGB und IFRS einschließlich dem Verbuchen von Geschäftsvorfällen samt Erstellung von Reports für in- wie externe Adressaten",new_data_set,HGB
Operative Kenntnisse im Bereich HGB und in steuerrechtlichen Fragen,new_data_set,HGB
Betreuung aller Abschlüsse nach HGB Steuerung und Kontrolle der Finanzierung und Risikoabsicherung des Unternehmens,new_data_set,HGB
"Monats-Reporting und Jahresabschlusserstellung in HGB, verantwortliche Steuerung der Jahresabschlussprüfung",new_data_set,HGB
"Erstellung von Monats-, Quartals- und Jahresabschlüssen nach HGB",new_data_set,HGB
Erfahrung in der Erstellung von Abschlüssen in HGB,new_data_set,HGB
Verantwortung für Monats- Quartals und Jahresabschlüsse nach HGB und IFRS,new_data_set,HGB
"termingerechten Erstellung der Monats-, Quartals- und Jahresabschlüsse (HGB)",new_data_set,HGB
Abschlusssicher nach HGB,new_data_set,HGB
Gute HGB-Kenntnisse werden erwartet,new_data_set,HGB
Mitwirkung bei der Erstellung der Monats- und Jahresabschlüsse nach HGB / IFRS,new_data_set,HGB
HGB- und IFRS-Kenntnisse erwünscht,new_data_set,HGB
Verantwortliche Erstellung von Abschlüssen nach HGB,new_data_set,HGB
"Mitwirkung bei der Erstellung der Monats-, Quartals- und Jahresabschlüsse nach HGB",new_data_set,HGB
Rechnungswesen: Rechnungslegungsvorschriften HGB,new_data_set,HGB
Sehr gute Kenntnisse der Bilanzierung nach HGB,new_data_set,HGB
Erstellen von Monats- und Jahresabschlüssen nach HGB und Reporting an die Muttergesellschaft,new_data_set,HGB
"Überwachung und Erstellung des Jahres-, Monats- und Quartalsabschlusses nach HGB",new_data_set,HGB
damit verbunden sehr gute Kenntnisse im HGB und der Steuergesetzgebung,new_data_set,HGB
"Erstellung der Monats-, Quartals - und Jahresabschlüssen nach HGB",new_data_set,HGB
"Vorbereitung und Erstellung von Monats-, Quartals-, Jahres- und Konzernabschlüssen nach HGB",new_data_set,HGB
Monats- und Jahresabschlüsse: Verantwortung für die Erstellung und Prüfung der monatlichen und jährlichen Abschlüsse (Swiss GAAP FER und IFRS).,new_data_set,HGB
Fundierte Kenntnisse in der HGB-Rechnungslegung und Konsolidierung nach HGB,new_data_set,HGB
,de_v3,HF- und EMV-Messtechnik
,de_v3,Herzschrittmacher
Invasive Erfahrungen im Herzkatheter-Labor,new_data_set,Herzkatheter-Untersuchung
,new_data_set,Herzkatheterlabor
,new_data_set,Herstellungsprozesse
,de_v2,Herstellungsleitung
,de_v3,Hernienchirurgie
"Sie haben eine technische Berufsausbildung, idealerweise im Bereich Elektrotechnik, Klimatechnik, Heizungstechnik (SHK), oder einem vergleichbaren Bereich",new_data_set,Heizungstechnik
"Relevante Kenntnisse in der Fernwärmeversorgung wünschenswert, alternativ sichere Kenntnisse in der Planung und dem Bau versorgungstechnischer oder verfahrenstechnischer Anlagen in der Erzeugung und / oder dem Transport von Wärme / Kälte",new_data_set,Heizungstechnik
,de_v3,Heizung- Klima- Lüftungstechnik
,de_v3,Health Care
,de_v3,HCL Domino-Implementierungen
,new_data_set,Haustechnik
"Mehrjährige Berufserfahrung im Bereich Haus- und Betriebstechnik, vorzugsweise im Gesundheitswesen.",new_data_set,Haus- und Betriebstechnik
,de_v3,Hastelloy C22
hardwarenahen Programmierung,new_data_set,hardwarenahe Programmierung
Design und Entwicklung von Hochfrequenzkomponenten und -systemen für unterschiedlichste Einsatzbereiche – Schwerpunkt Hardwareentwicklung,new_data_set,Hardwareentwicklung
